,LEMMA,freq,POSTAG
4012813,facere,10,S
4012814,facere,10,V
4012832,decem,10,
4012833,Curt,10,SP
4012835,centum,10,
4012836,boys,10,S
4012848,boys,10,SW
4012849,Belgi,10,SP
4012867,alpha,10,S
4012870,alpha,10,A
4012871,Adult,10,SP
4012872,Yunnan,10,SP
4012878,women,10,S
4012897,women,10,SW
4012898,Volto,10,
4012899,Visita,10,SP
4012903,vision,10,S
4012921,vision,10,A
4012927,Vanno,10,VA
4012936,Vanno,10,SP
4012940,Urgell,10,
4012941,T-Bag,10,N
4012950,Saxo,10,SP
4012955,pride,10,S
4012989,pride,10,V
4012995,Obelix,10,SP
4012997,Nîmes,10,
4012998,Namur,10,SP
4012999,Mauser,10,SP
4013028,Marone,10,SP
4013062,Marone,10,S
4013075,Maiano,10,SP
4013077,Lolli,10,SP
4013088,Logos,10,SP
4013092,Lisp,10,SP
4013181,Lich,10,
4013182,Jody,10,SP
4013186,Jeep,10,SP
4013189,Ibridi,10,
4013190,Hernán,10,SP
4013200,Ghigo,10,SP
4013203,Gere,10,SP
4013211,Gatta,10,SP
4013216,Garage,10,
4013217,fenolo,10,S
4013236,Eubea,10,SP
4013242,Colour,10,SP
4013246,ciel,10,S
4013248,ciel,10,EA
4013251,Chavo,10,
4013252,Ceva,10,SP
4013253,CANT,10,SP
4013278,Caiano,10,
4013279,both,10,S
4013289,both,10,A
4013292,both,10,SW
4013304,Balaam,10,
4013305,Bakr,10,SP
4013317,Aquile,10,SP
4013323,zeta,10,S
4013342,Virgil,10,SP
4013343,Valera,10,SP
4013347,torino,10,
4013348,Sultan,10,SP
4013364,Rooney,10,SP
4013404,ontano,10,S
4013409,Nihal,10,SP
4013410,Nihal,10,S
4013411,Ivanka,10,SP
4013636,furor,10,S
4013646,focoso,10,A
4013685,figa,10,S
4013738,Fairy,10,SP
4013743,Curzio,10,SP
4013753,Canzo,10,
4013754,cadmio,10,S
4013764,Buoni,10,SP
4013766,badia,10,S
4013794,Altair,10,SP
4013810,Alife,10,SP
4013811,zeppo,10,A
4013851,Yavin,10,
4013852,Venaus,10,SP
4013860,Venaus,10,N
4013864,Venaus,10,S
4013880,Undici,10,N
4013895,Sono,10,V
4013897,sfiga,10,S
4013907,sfiga,10,A
4013922,sfiga,10,V
4013942,Selene,10,SP
4013949,Seal,10,I
4013950,Seal,10,SP
4013957,scorsa,10,S
4014133,Rapper,10,
4014134,Naples,10,SP
4014136,Morra,10,SP
4014139,melma,10,S
4014160,Lissa,10,SP
4014169,Kirov,10,SP
4014195,GIOCO,10,SP
4014196,fibula,10,S
4014197,fatato,10,A
4014221,Demoni,10,SP
4014225,Demi,10,SP
4014227,Dane,10,SP
4014283,Cura,10,SP
4014294,Carole,10,SP
4014295,Calice,10,SP
4014296,bilia,10,S
4014333,artist,10,S
4014348,artist,10,A
4014369,artist,10,SW
4014370,Arnor,10,
4014371,window,10,S
4014374,window,10,SA
4014385,UDEUR,10,S
4014387,UDEUR,10,SP
4014393,trick,10,S
4014395,trick,10,N
4014420,trick,10,PC
4014441,Phnom,10,SP
4014442,Peres,10,SP
4014453,Osoppo,10,SP
4014455,ogiva,10,S
4014496,ninfeo,10,S
4014500,Moira,10,SP
4014525,magic,10,S
4014529,magic,10,A
4014531,Jodie,10,SP
4014536,jingle,10,S
4014552,Jango,10,
4014553,Imma,10,SP
4014576,Giunio,10,SP
4014587,Gaiman,10,SP
4014593,Exodus,10,SP
4014597,Equipe,10,
4014598,e-book,10,S
4014621,e-book,10,PC
4014642,Didone,10,CS
4014643,Damme,10,
4014644,Compì,10,
4014645,cod.,10,SA
4014675,Carver,10,SP
4014680,Bulma,10,
4014681,Bram,10,SP
4014704,Blonde,10,
4014705,Barth,10,SP
4014706,Austen,10,SP
4014710,Vida,10,SP
4014723,Techno,10,SP
4014725,Techno,10,A
4014726,Suebi,10,SP
4014729,Siani,10,SP
4014744,Scheda,10,SP
4014746,Saro,10,SP
4014770,Sagan,10,SP
4014773,Rezia,10,SP
4014774,Qumran,10,SP
4014776,pivot,10,SW
4014783,Parri,10,SP
4014785,Ossini,10,
4014786,Nestor,10,SP
4014800,MMORPG,10,SP
4014801,MMORPG,10,S
4014803,mini,10,A
4014809,Meat,10,SP
4014810,Magasa,10,
4014811,Logo,10,SP
4014814,Logo,10,SA
4014824,Lawn,10,
4014825,Landau,10,SP
4014828,kappa,10,
4014829,Idem,10,SP
4014840,grumo,10,S
4014872,Grêmio,10,
4014873,Golem,10,SP
4014883,Ghia,10,SP
4014909,Foot,10,SP
4014912,Fëanor,10,
4014913,Eyed,10,SP
4014915,even,10,SW
4014920,even,10,S
4014924,Derry,10,SP
4014928,Dent,10,SP
4014929,Dent,10,S
4014933,cloud,10,S
4014944,cloud,10,PR
4014945,cammeo,10,S
4014949,Bowser,10,
4014950,arch,10,
4014951,Agenda,10,SP
4014952,acume,10,S
4014989,acacia,10,S
4014997,Wheel,10,SP
4015005,trip,10,SW
4015029,tribus,10,S
4015031,Sarto,10,
4015032,Rotten,10,SP
4015036,Renee,10,SP
4015082,Ranch,10,
4015083,race,10,S
4015086,race,10,A
4015093,race,10,SA
4015096,Quadi,10,SP
4015099,Punti,10,SP
4015104,potest,10,S
4015117,NULLA,10,PI
4015141,Novell,10,SP
4015147,Monaci,10,SP
4015148,Mathis,10,SP
4015158,Mariae,10,SP
4015159,mancia,10,S
4015194,Mahdi,10,SP
4015197,Lough,10,
4015198,libere,10,S
4015204,Helm,10,SP
4015206,FIRA,10,
4015207,Faber,10,SP
4015222,Ernie,10,
4015223,Enron,10,SP
4015239,Degno,10,SP
4015242,Degno,10,S
4015245,Danesi,10,SP
4015262,curdo,10,S
4015264,curdo,10,A
4015272,curdo,10,V
4015284,cerro,10,S
4015300,casual,10,A
4015310,Assi,10,SP
4015315,ANCORA,10,
4015316,alle,10,SP
4015321,vorace,10,A
4015336,visir,10,
4015337,versus,10,S
4015352,unto,10,S
4015359,unto,10,A
4015378,Teri,10,SP
4015471,Svista,10,
4015472,spagna,10,S
4015475,prono,10,A
4015526,Pini,10,SP
4015530,Pëtr,10,SP
4015531,Nozze,10,SP
4015532,Nobody,10,
4015533,Malmö,10,SP
4015537,Lovers,10,SP
4015538,Lovers,10,S
4015548,loculo,10,S
4015576,Latium,10,SP
4015579,Label,10,SP
4015581,Jafar,10,
4015582,Iddio,10,SP
4015583,Iddio,10,I
4015584,Fist,10,SP
4015587,Fatal,10,
4015588,estoni,10,S
4015591,dinamo,10,S
4015623,corneo,10,
4015624,choice,10,V
4015625,choice,10,S
4015637,choice,10,A
4015650,Bullet,10,SP
4015653,Brant,10,SP
4015655,Boing,10,SP
4015666,Benton,10,SP
4015681,Bazar,10,
4015682,Bard,10,SP
4015688,Vivi,10,SP
4015690,Verve,10,
4015691,urea,10,S
4015710,Traci,10,SP
4015728,thumb,10,S
4015732,Sutil,10,SP
4015733,SSRI,10,
4015734,Seiya,10,
4015735,sedano,10,S
4015757,Saxon,10,SP
4015759,saloon,10,SW
4015770,prog,10,S
4015771,Peppa,10,SP
4015952,Peppa,10,V
4015960,Peppa,10,S
4015963,patito,10,S
4015966,patito,10,A
4015989,ondoso,10,A
4016018,Namco,10,SP
4016020,Mekong,10,SP
4016028,Maier,10,SP
4016039,Luoghi,10,SP
4016042,Ismail,10,SP
4016057,ipso,10,S
4016059,ipso,10,A
4016085,Ines,10,SP
4016105,Heads,10,SP
4016111,Heads,10,S
4016117,gulag,10,SW
4016132,Galuba,10,SP
4016362,Fripp,10,
4016363,flare,10,V
4016366,flare,10,A
4016367,flare,10,S
4016403,faciam,10,
4016404,angina,10,S
4016407,Aliena,10,
4016408,Acid,10,I
4016409,Acid,10,SP
4016415,Zoff,10,SP
4016433,Vacca,10,SP
4016434,urban,10,
4016435,Tomás,10,
4016436,Tago,10,
4016437,SULLA,10,SP
4016442,Sturla,10,SP
4016444,Slogan,10,S
4016445,Skylab,10,
4016446,robin,10,S
4016448,Reign,10,SP
4016449,Reggie,10,
4016450,Rame,10,SP
4016469,NASCAR,10,SP
4016470,METEO,10,
4016471,Lesnar,10,
4016472,Lesina,10,SP
4016473,lauda,10,S
4016483,larice,10,S
4016487,Lamù,10,SP
4016488,Karim,10,SP
4016524,Grave,10,
4016525,gol.,10,SA
4016526,gol.,10,S
4016530,gol.,10,PD
4016532,gol.,10,I
4016535,Gavi,10,SP
4016573,Contra,10,SP
4016587,Chun,10,SP
4016591,Canvas,10,
4016592,cacca,10,S
4016642,cabrio,10,S
4016658,cabrio,10,A
4016783,Bottom,10,SP
4016786,Belo,10,SP
4016787,Bedin,10,SP
4016789,Aran,10,
4016790,Annika,10,SP
4016819,Annika,10,I
4016924,Yeah,10,I
4016925,Yeah,10,SP
4016928,Tursi,10,SP
4016936,tuos,10,S
4016937,tuareg,10,S
4016939,tuareg,10,A
4016943,Trans,10,SP
4016945,Telese,10,SP
4016949,slip,10,SW
4016976,Sancha,10,
4016977,quas,10,
4016978,Pecci,10,SP
4017011,Oporto,10,SP
4017015,Makoto,10,SP
4017017,Lory,10,SP
4017020,Limp,10,SP
4017024,Lasker,10,
4017025,Gulf,10,SP
4017030,Fansub,10,
4017031,factus,10,S
4017034,Enver,10,SP
4017038,deejay,10,S
4017052,Danzou,10,
4017053,Damage,10,
4017054,daino,10,S
4017065,clubs,10,S
4017074,Carty,10,
4017075,Bonì,10,
4017076,Auriga,10,SP
4017080,aqua,10,S
4017085,apparì,10,
4017086,Amman,10,SP
4017104,Then,10,SP
4017118,Sykes,10,SP
4017120,Stokes,10,SP
4017131,sputo,10,S
4017177,Siddi,10,SP
4017184,Shania,10,
4017185,Selim,10,SP
4017186,Rufina,10,SP
4017197,Ricchi,10,
4017198,Poma,10,SP
4017211,Moran,10,SP
4017212,Mamoru,10,SP
4017214,Lori,10,
4017215,Küng,10,SP
4017223,irto,10,A
4017241,Gerini,10,SP
4017251,Essa,10,SP
4017263,Errata,10,
4017264,Durand,10,SP
4017270,Curci,10,SP
4017332,cappio,10,S
4017355,Cabrio,10,SP
4017368,Cabrio,10,S
4017534,albume,10,S
4017565,Trash,10,SP
4017571,Tiny,10,SP
4017576,Suzuka,10,SP
4017579,Steaua,10,SP
4017580,Steaua,10,CS
4017589,Sonda,10,SP
4017590,Sonda,10,NO
4017595,scià,10,S
4017600,Sands,10,SP
4017609,retore,10,S
4017620,Nagano,10,SP
4017622,m.sec,10,SA
4017633,m.sec,10,S
4017815,m.sec,10,SW
4017849,Mead,10,SP
4017860,Manual,10,SP
4017875,Malga,10,
4017876,Liquid,10,SP
4017882,lima,10,S
4017911,libra,10,S
4017932,Lenzi,10,SP
4017935,Kanye,10,SP
4017937,Hawke,10,SP
4017938,Favole,10,
4017939,Ebert,10,SP
4017940,Dorigo,10,SP
4017945,Dorigo,10,S
4017965,docet,10,S
4017994,Dieter,10,SP
4018005,Denzel,10,SP
4018008,Danese,10,SP
4018021,Clancy,10,SP
4018022,Ceglie,10,SP
4018056,Brighi,10,SP
4018144,Bresso,10,SP
4018164,Brave,10,SP
4018171,boston,10,SW
4018257,Bolt,10,SP
4018261,Beer,10,SP
4018265,Aiuto,10,V
4018266,Aiuto,10,SP
4018271,Aceto,10,SP
4018273,Zane,10,SP
4018275,Usagi,10,
4018276,tilt,10,SW
4018312,Tassi,10,SP
4018314,suol,10,V
4018318,suol,10,S
4018323,suol,10,A
4018351,suol,10,VM
4018359,stremo,10,S
4018373,Spiate,10,
4018374,RUOTA,10,SP
4018375,pāli,10,
4018376,Newell,10,SP
4018381,move,10,S
4018383,move,10,V
4018390,move,10,N
4018396,move,10,A
4018406,Mons.,10,SP
4018408,Mono,10,SP
4018411,Mono,10,A
4018413,Mizuki,10,
4018414,Maso,10,SP
4018415,Luiz,10,SP
4018428,libido,10,S
4018436,Lech,10,SP
4018446,Jarvis,10,SP
4018453,Itaca,10,SP
4018459,Figura,10,SP
4018469,FAMOSI,10,
4018470,Dogi,10,
4018471,Cyril,10,SP
4018478,CMOS,10,SP
4018496,Banato,10,
4018497,Audace,10,SP
4018506,agorà,10,S
4018508,agorà,10,V
4018515,agorà,10,SP
4018520,Zweite,10,
4018521,Valdés,10,SP
4018528,Utena,10,
4018529,Talete,10,SP
4018530,Talete,10,DI
4018564,Talete,10,B
4018565,Strip,10,SP
4018567,Searle,10,SP
4018620,Sarpi,10,SP
4018633,Sarpi,10,V
4018669,Renga,10,SP
4018675,Punch,10,SP
4018676,Piceni,10,SP
4018679,Piceni,10,S
4018685,Olive,10,
4018686,oculi,10,S
4018688,oculi,10,A
4018689,Nexus,10,SP
4018695,mutua,10,S
4018722,metrò,10,S
4018750,metrò,10,CC
4018793,metrò,10,SP
4018795,Manny,10,SP
4018811,Loria,10,SP
4018860,Leda,10,SP
4018862,Janus,10,SP
4018865,Hooper,10,SP
4018867,Henger,10,SP
4018868,giara,10,S
4018870,Elijah,10,
4018871,EIAR,10,S
4018872,EIAR,10,SP
4018878,Efesto,10,SP
4018879,Downey,10,SP
4018883,DENTRO,10,
4018884,Crilin,10,
4018885,climax,10,S
4018895,Cieli,10,
4018896,Chet,10,SP
4018906,cesura,10,S
4018930,Birra,10,SP
4018934,Atreiu,10,
4018935,alzata,10,S
4018982,alce,10,S
4018988,Abyss,10,SP
4018989,Zaia,10,SP
4019017,Wario,10,
4019018,Uncle,10,SP
4019020,Tucci,10,SP
4019025,Tres,10,SP
4019026,Tombe,10,SP
4019027,Titti,10,SP
4019062,Titti,10,T
4019064,Titti,10,PI
4019075,tamil,10,A
4019076,tamil,10,S
4019079,tamil,10,N
4019080,tamil,10,PC
4019084,tamil,10,VA
4019090,Subì,10,B
4019092,spurio,10,A
4019111,Spark,10,SP
4019157,Spark,10,S
4019160,Solaro,10,
4019161,Sinn,10,SP
4019169,Sanzio,10,SP
4019175,Raggi,10,SP
4019236,Pira,10,
4019237,pernio,10,S
4019247,Organa,10,
4019248,Meana,10,SP
4019255,kelvin,10,S
4019260,IATA,10,SP
4019262,Half,10,SP
4019267,Girato,10,
4019268,Fuck,10,SP
4019272,Fuck,10,S
4019273,films,10,S
4019280,Egisto,10,SP
4019281,deck,10,S
4019296,deck,10,SW
4019339,cursus,10,S
4019350,Crebbe,10,SP
4019351,Crebbe,10,V
4019352,Chiaia,10,SP
4019353,Chiaia,10,A
4019356,Cana,10,SP
4019359,Brazil,10,SP
4019370,Bosé,10,
4019371,bloc,10,S
4019372,bloc,10,A
4019390,bitume,10,S
4019398,around,10,S
4019415,around,10,SW
4019421,Ziggy,10,
4019422,york,10,
4019423,Weasel,10,SP
4019448,Viene,10,B
4019450,Viene,10,SP
4019452,thing,10,S
4019478,thing,10,SW
4019484,taxon,10,
4019485,Secchi,10,SP
4019487,Ripley,10,SP
4019491,Rekord,10,SP
4019492,Raya,10,
4019493,prugna,10,S
4019531,pacare,10,V
4019581,Nootka,10,
4019582,Muñoz,10,
4019583,Medi,10,SP
4019584,Medi,10,S
4019590,Inaudi,10,SP
4019765,Inail,10,SP
4019795,gogna,10,S
4019828,Gobbo,10,SP
4019837,giunco,10,S
4019845,Funny,10,
4019846,days,10,S
4019854,days,10,SA
4019868,days,10,SW
4019869,Crüe,10,
4019870,canard,10,SW
4019961,ball,10,A
4019962,ball,10,S
4019964,ball,10,SW
4019966,Addams,10,SP
4019970,Zenoni,10,SP
4020137,Wurz,10,SP
4020139,USMC,10,SP
4020222,toyota,10,A
4020228,toyota,10,S
4020239,toyota,10,V
4020311,Toxic,10,SP
4020312,table,10,S
4020322,table,10,A
4020335,Sutton,10,SP
4020339,sufi,10,
4020340,Soho,10,SP
4020344,sicura,10,S
4020566,Shakur,10,
4020567,sensei,10,S
4020570,sensei,10,A
4020571,Segre,10,SP
4020577,Saljut,10,
4020578,runner,10,S
4020586,Pirata,10,S
4020587,Pirata,10,SP
4020593,Paschi,10,SP
4020607,moon,10,
4020608,Mikael,10,SP
4020614,Madri,10,
4020615,Mabel,10,SP
4020621,Lunar,10,SP
4020624,Longa,10,SP
4020625,LEGGE,10,SP
4020627,Landis,10,SP
4020630,Kaye,10,
4020631,kayak,10,
4020632,Freddo,10,
4020633,Fori,10,SP
4020635,Flame,10,SP
4020672,Fascio,10,
4020673,Eolo,10,A
4020674,Eolo,10,SP
4020680,Dubois,10,S
4020681,Dubois,10,SP
4020722,corner,10,SW
4020787,ciste,10,S
4020788,Calle,10,SP
4020789,Caci,10,
4020790,Branch,10,SP
4020801,bond,10,SW
4020803,bond,10,S
4020812,bill,10,
4020813,Barile,10,
4020814,Arab,10,SP
4020829,Vélez,9,SP
4020836,Tirano,9,
4020837,Tigers,9,SP
4020843,Syria,9,SP
4020849,synth,9,S
4020855,sudato,9,A
4020879,Stagno,9,SP
4020886,Rito,9,SP
4020888,Polar,9,SP
4020893,Pine,9,SP
4020895,Melvin,9,SP
4020898,Luka,9,SP
4020904,khmer,9,A
4020905,Kemal,9,SP
4020914,Iorio,9,SP
4020920,INIZIO,9,SP
4020921,Hoecke,9,SP
4021125,Heike,9,SP
4021278,Gaiden,9,SP
4021281,fibbia,9,S
4021291,during,9,S
4021314,Deacon,9,SP
4021336,Darby,9,SP
4021344,Chiusa,9,SP
4021355,Cerchi,9,SP
4021356,Centri,9,
4021357,Cella,9,SP
4021360,Cart,9,SP
4021364,Caorle,9,SP
4021372,burst,9,SW
4021382,burst,9,S
4021390,Bible,9,
4021391,Benché,9,SP
4021392,Benché,9,CC
4021397,Asuka,9,
4021398,Astor,9,SP
4021406,Annali,9,SP
4021407,ancona,9,S
4021448,al-Din,9,N
4021449,Ultimi,9,
4021450,sutra,9,
4021451,salvia,9,S
4021467,Rojas,9,S
4021469,Rojas,9,SP
4021498,Reuss,9,SP
4021502,queen,9,V
4021503,quarta,9,S
4021506,quarta,9,N
4021594,Playa,9,SP
4021604,pirite,9,S
4021607,Ping,9,SP
4021613,olmo,9,S
4021623,object,9,S
4021634,object,9,SW
4021652,Nugent,9,
4021653,mundo,9,S
4021664,mundo,9,A
4021676,Motori,9,SP
4021679,Mötley,9,
4021680,Miura,9,SP
4021704,Mila,9,SP
4021705,Lhasa,9,SP
4021708,Kyoko,9,
4021709,Kunst,9,SP
4021710,Kelley,9,SP
4021725,help,9,S
4021752,Greed,9,SP
4021753,glieli,9,PC
4021791,Gironi,9,
4021792,front,9,S
4021794,front,9,A
4021804,front,9,SW
4021808,Eris,9,SP
4021814,energy,9,S
4021817,energy,9,SA
4021820,energy,9,SW
4021823,Emerso,9,
4021824,Duty,9,SP
4021826,Dear,9,SP
4021830,Cerda,9,SP
4021837,Cavese,9,SP
4021840,caelo,9,
4021841,caeli,9,A
4021842,Brandi,9,
4021843,Blitz,9,SP
4021845,Bison,9,SP
4021855,bass,9,S
4021861,Zombi,9,
4021862,zappa,9,S
4021901,Tuccio,9,SP
4021947,Tuccio,9,V
4021969,Tuccio,9,I
4022007,Tuccio,9,CS
4022008,Tuccio,9,DI
4022018,Tuccio,9,N
4022066,tree,9,S
4022095,tree,9,SA
4022099,tree,9,A
4022104,Tabula,9,DI
4022105,Tabula,9,VA
4022109,Sironi,9,SP
4022129,Sensei,9,
4022130,Rowan,9,
4022131,river,9,S
4022135,Renée,9,SP
4022138,Puffi,9,S
4022140,Puffi,9,SP
4022142,plan,9,S
4022172,pira,9,S
4022182,Patch,9,SP
4022184,Origin,9,
4022185,morena,9,S
4022241,Mile,9,SP
4022250,Mexes,9,SP
4022273,Mexes,9,I
4022274,Mexes,9,S
4022346,mana,9,S
4022350,mana,9,A
4022354,Latsch,9,SP
4022573,Krebs,9,SP
4022578,Jens,9,SP
4022592,italy,9,
4022593,Huber,9,SP
4022616,gentil,9,S
4022619,gentil,9,A
4022626,Faye,9,SP
4022627,Fabi,9,SP
4022637,Ewan,9,SP
4022641,Erbe,9,SP
4022642,Cove,9,SP
4022648,Corser,9,
4022649,Boxe,9,
4022650,Bounty,9,SP
4022656,Blast,9,
4022657,Babila,9,SP
4022682,Asuma,9,
4022683,assira,9,A
4022687,assira,9,S
4022688,assira,9,V
4022699,Alter,9,SP
4022706,agone,9,S
4022731,Zanobi,9,SP
4022732,Yukon,9,SP
4022733,Yugi,9,SP
4022742,Tutsi,9,SP
4022749,Tong,9,SP
4022752,sushi,9,S
4022775,sushi,9,A
4022779,sushi,9,PI
4022783,sushi,9,B
4022792,Streep,9,SP
4022796,smacco,9,S
4022827,Scania,9,SP
4022837,sand,9,S
4022840,Prinz,9,SP
4022842,poiana,9,S
4022847,ping,9,S
4022878,outing,9,S
4022886,oretta,9,S
4022898,oretta,9,A
4022919,oplita,9,S
4022924,Morro,9,
4022925,mitosi,9,S
4022941,Melzi,9,SP
4022947,Mazzi,9,SP
4022949,Ledro,9,SP
4022952,Kidd,9,SP
4022963,Jaden,9,SP
4022968,Irwin,9,SP
4022972,III',9,SP
4022992,grip,9,N
4022993,grip,9,S
4022995,grip,9,A
4023031,filler,9,S
4023037,Egon,9,SP
4023041,Dizzy,9,SP
4023045,Clero,9,SP
4023048,Cascio,9,SP
4023056,Bunker,9,SP
4023058,Brivio,9,SP
4023068,Brevi,9,SP
4023074,Brevi,9,VM
4023120,Boone,9,SP
4023132,Attore,9,
4023133,Aranci,9,
4023134,Annual,9,
4023135,ammina,9,S
4023172,Yorker,9,SP
4023174,Velo,9,SP
4023178,ugual,9,N
4023180,ugual,9,S
4023181,ugual,9,DQ
4023185,ugual,9,EA
4023187,Shake,9,SP
4023188,Ruhr,9,SP
4023197,rodare,9,V
4023218,Regal,9,SP
4023220,pipì,9,S
4023256,phylum,9,SW
4023261,Petrov,9,SP
4023273,Penda,9,
4023274,osmosi,9,S
4023290,Norico,9,
4023291,nomea,9,S
4023301,Moige,9,S
4023302,Moige,9,SP
4023305,Marra,9,SP
4023307,mammut,9,S
4023310,Lille,9,SP
4023322,Lille,9,EA
4023325,Jenna,9,SP
4023338,iraq,9,
4023339,hold,9,S
4023357,hold,9,V
4023359,hold,9,SW
4023361,Foppa,9,SP
4023365,Equus,9,SP
4023369,dedica,9,S
4023433,Casta,9,SP
4023447,Bracco,9,SP
4023450,Barbra,9,
4023451,attack,9,S
4023475,Allman,9,SP
4023523,Adidas,9,SP
4023546,Adidas,9,I
4023550,Acli,9,SP
4023560,turare,9,V
4023698,tris,9,S
4023716,Theme,9,SP
4023718,Theme,9,S
4023719,Summa,9,SP
4023720,Spyker,9,SP
4023784,Spyker,9,CS
4023793,sony,9,
4023794,Solis,9,SP
4023828,Sidi,9,SP
4023836,Sabin,9,
4023837,SABATO,9,
4023838,Riso,9,SP
4023844,Regan,9,SP
4023855,Peck,9,SP
4023856,Orsay,9,SP
4023862,Lotti,9,SP
4023865,Liuzzi,9,SP
4023874,LEXDC,9,CC
4023910,kitsch,9,SW
4023934,Inni,9,SP
4023942,Ibsen,9,
4023943,Grifis,9,
4023944,Grass,9,SP
4023948,going,9,S
4023971,going,9,SW
4023983,flow,9,S
4023987,flow,9,A
4023989,flow,9,SW
4023993,Fett,9,
4023994,Fedeli,9,S
4023996,Fedeli,9,SP
4023997,Fama,9,
4023998,equity,9,S
4024010,effect,9,S
4024012,effect,9,SW
4024020,culpa,9,S
4024021,culpa,9,V
4024025,culpa,9,A
4024073,Cimbri,9,SP
4024074,Chivu,9,SP
4024094,Chivu,9,I
4024177,Bose,9,SP
4024202,Avola,9,SP
4024212,Alvito,9,SP
4024214,Aldilà,9,S
4024216,Ziva,9,SP
4024251,Ziva,9,V
4024275,Willer,9,SP
4024283,Weston,9,SP
4024304,Treno,9,SP
4024307,torero,9,S
4024317,sure,9,S
4024350,Sicula,9,SP
4024353,sancti,9,A
4024357,Samp,9,SP
4024387,Riario,9,SP
4024390,Reja,9,SP
4024415,Puglie,9,SP
4024430,Peta,9,SP
4024436,Mirano,9,SP
4024460,milan,9,
4024461,Maud,9,SP
4024465,Laon,9,SP
4024466,Ilva,9,SP
4024487,Hutu,9,SP
4024493,Humber,9,SP
4024500,groove,9,S
4024505,emulo,9,S
4024540,dolina,9,S
4024542,dolere,9,V
4024571,Bocche,9,SP
4024574,Bizet,9,SP
4024576,Agnone,9,SP
4024577,Adua,9,SP
4024584,adorno,9,A
4024590,Wilkes,9,SP
4024591,Tabita,9,SP
4024600,SARS,9,S
4024602,SARS,9,SP
4024603,Same,9,SP
4024608,porro,9,S
4024632,Pelù,9,SP
4024635,ovaia,9,S
4024642,Orcadi,9,
4024643,Nuno,9,SP
4024648,Nakano,9,
4024649,Moysen,9,
4024650,Moog,9,
4024651,mind,9,S
4024655,mind,9,SW
4024666,Mean,9,SP
4024669,Lante,9,SP
4024737,Jennie,9,SP
4024845,Isis,9,SP
4024858,Gotica,9,SP
4024859,garbo,9,S
4024878,Fauna,9,SP
4024879,Dosso,9,
4024880,Dayton,9,SP
4024888,Cobb,9,SP
4024891,c.min,9,S
4024926,c.min,9,SW
4024981,c.min,9,B
4025104,Bosa,9,
4025105,Azio,9,SP
4025109,Avio,9,SP
4025110,Avio,9,I
4025122,Arden,9,SP
4025131,Arce,9,SP
4025132,vestra,9,
4025133,Verna,9,SP
4025134,Sutri,9,SP
4025135,Suárez,9,SP
4025138,stick,9,SW
4025169,Smoke,9,SP
4025171,Queer,9,SP
4025177,Queer,9,A
4025184,Pskov,9,
4025185,Preti,9,
4025186,Outer,9,SP
4025188,mortis,9,S
4025189,mortis,9,B
4025198,Lepido,9,SP
4025202,Lella,9,SP
4025207,Janice,9,SP
4025210,IUPAC,9,SP
4025232,Hagrid,9,SP
4025233,Hagrid,9,S
4025287,GT-R,9,SP
4025296,GT-R,9,S
4025297,GT-R,9,CC
4025306,GT-R,9,N
4025378,GT-R,9,SA
4025380,GT-R,9,PC
4025446,glifo,9,
4025447,glia,9,S
4025473,Getty,9,SP
4025527,Fico,9,
4025528,Equi,9,SP
4025529,Cubo,9,SP
4025533,covata,9,S
4025542,CIELO,9,SP
4025544,Castra,9,SP
4025545,Cafe,9,SP
4025553,Boot,9,SP
4025578,Bomber,9,SP
4025610,Bicci,9,
4025611,Bandai,9,SP
4025616,ager,9,SW
4025617,ager,9,S
4025621,Acta,9,
4025622,Zucca,9,SP
4025623,Varna,9,SP
4025636,UNICEF,9,N
4025637,UNICEF,9,SP
4025638,Truppe,9,SP
4025647,Sousa,9,SP
4025650,Socio,9,SP
4025651,Senshi,9,
4025652,Sandri,9,SP
4025663,Randi,9,SP
4025665,Ramone,9,SP
4025666,Powys,9,
4025667,Napa,9,SP
4025669,Mumbai,9,SP
4025677,Merli,9,SP
4025679,Mens,9,SP
4025680,McKay,9,N
4025688,Mato,9,SP
4025689,Mato,9,S
4025694,Luxor,9,SP
4025705,Lucini,9,SP
4025708,Grease,9,SP
4025709,Gimme,9,
4025710,Gibbon,9,SP
4025714,Ghini,9,SP
4025720,Ghini,9,S
4025727,Fusion,9,SP
4025739,Fool,9,S
4025741,Files,9,SP
4025747,Fedro,9,SP
4025751,Elric,9,
4025752,Dies,9,SP
4025756,curda,9,A
4025761,curda,9,S
4025780,Crusoe,9,SP
4025785,Cost,9,SP
4025794,Corey,9,SP
4025797,Circe,9,SP
4025799,battle,9,S
4025812,battle,9,A
4025815,Badoer,9,SP
4025820,avec,9,S
4025826,avec,9,SW
4025839,Alzano,9,
4025840,alia,9,S
4025847,alia,9,A
4025848,Alcalá,9,
4025849,Uribe,9,SP
4025894,Toki,9,SP
4025895,Soria,9,
4025896,Slavia,9,SP
4025903,simul,9,
4025904,Sapori,9,
4025905,Really,9,SP
4025911,Puppis,9,
4025912,posted,9,S
4025929,pirla,9,S
4025944,pirla,9,B
4025946,pirla,9,A
4025971,pirla,9,PC
4026003,pirla,9,V
4026005,Pinot,9,SP
4026007,Pilo,9,SP
4026054,pelare,9,V
4026077,Mella,9,SP
4026078,meis,9,
4026079,Matto,9,SP
4026081,Lover,9,SP
